MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,24,TCRZ,10
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,24,MDTC,10
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,23,MSRD,9
MEG_5322|Drugs|Pactamycin|Pactamycin-resistant_16S_ribosomal_subunit_protein|P16S|RequiresSNPConfirmation,23,CORA,9
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,23,MVRC,9
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,23,TETD,9
MEG_10|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,22,SITABCD,9
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,22,ASMA,8
MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,22,COPA,8
MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,22,PAREF,8
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,22,NIKB,7
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,22,PH23S,7
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,22,MEFE,7
MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,22,LNUA,7
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,22,GLPT,7
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,22,TETRM,6
MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,21,ARRB,6
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,21,AMPC,6
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,21,COMR,6
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,21,YGJH,5
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,21,ERMF,5
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,21,MPHN,5
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,20,ARRA,5
MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC,20,TCRY,5
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,20,NIKC,4
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,20,TETA,4
MEG_12|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,19,KDPE,4
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,19,MDTA,4
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,19,COPD,3
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,19,DNAK,3
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,18,ERM,3
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,18,TET36,3
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,18,FEXA,3
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,18,COPC,3
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,18,MEFC,2
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,18,MEFD,2
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,18,NIKD,2
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,18,KPNO,2
MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,17,BHSA,2
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,17,FOSK,2
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,17,MSRF,2
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,17,TETL,2
MEG_4830|Drugs|betalactams|Class_D_betalactamases|OXA,17,OMP36,2
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,17,ANT3-DPRIME,1
MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,17,TERZ,1
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,16,APH2-DPRIME,1
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,16,RPH,1
MEG_8068|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,16,PCOR,1
MEG_8260|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,16,MPHG,1
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,16,PCOC,1
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,16,PCOD,1
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,16,SILC,1
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,16,PCOS,1
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,16,LNUF,1
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,15,NIKR,1
MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,15,AAC6-PRIME,1
MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,15,SILF,1
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,15,ERMA,1
MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,15,QNRS,1
MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,15,LSAB,1
MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,15,PCOB,1
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,15,SILB,1
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,14,TET39,1
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,14
MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,14
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,14
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,14
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,13
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,13
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,13
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,13
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,13
MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,13
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,13
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,12
MEG_5323|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,12
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,12
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,12
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,12
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,12
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,12
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,11
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,11
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,11
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,11
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,11
MEG_6108|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,11
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,11
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,11
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,11
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,10
MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,10
MEG_8245|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFF,10
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,10
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,10
MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,10
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,10
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,9
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,9
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,9
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,9
MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,9
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,9
MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,9
MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,9
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,8
MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,8
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,8
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,8
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,8
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,8
MEG_7151|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,8
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,8
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,7
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,7
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,7
MEG_5781|Drugs|Phenicol|Phenicol-resistant_23S_rRNA_mutation|PH23S|RequiresSNPConfirmation,7
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,7
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,7
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,7
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,7
MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,6
MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,6
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,6
MEG_1141|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARRB,6
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,6
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,6
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,6
MEG_3815|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,6
MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,6
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,6
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA,6
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,6
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,5
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,5
MEG_4051|Drugs|MLS|Macrolide_phosphotransferases|MPHN,5
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,5
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,5
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,5
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,5
MEG_8244|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFF,5
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,5
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,5
MEG_4828|Drugs|betalactams|Class_D_betalactamases|OXA,5
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,5
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,4
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,4
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,4
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,4
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,4
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,4
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,4
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,4
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,4
MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,4
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,4
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,4
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,3
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3
MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX,3
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,3
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,3
MEG_2055|Metals|Copper_resistance|Copper_resistance_protein|COPD,3
MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,3
MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,3
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,3
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,3
MEG_2905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,3
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,3
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,3
MEG_2049|Metals|Copper_resistance|Copper_resistance_protein|COPC,3
MEG_6122|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2
MEG_3828|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFC,2
MEG_3232|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,2
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_8243|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFD,2
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,2
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,2
MEG_4998|Drugs|betalactams|Class_D_betalactamases|OXA,2
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,2
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,2
MEG_1139|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARRA,2
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,2
MEG_2654|Metals|Copper_resistance|Copper_resistance_protein|DNAK,2
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,2
MEG_3023|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSK,2
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_8258|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRF,2
MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,2
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,2
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,2
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,2
MEG_2768|Drugs|MLS|23S_rRNA_methyltransferases|ERM,2
MEG_5357|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,1
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,1
MEG_6087|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,1
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,1
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1
MEG_7232|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1
MEG_4045|Drugs|MLS|Macrolide_phosphotransferases|MPHG,1
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,1
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,1
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,1
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,1
MEG_5352|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_4679|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,1
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,1
MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,1
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,1
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,1
MEG_303|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,1
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,1
MEG_4426|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_2770|Drugs|MLS|23S_rRNA_methyltransferases|ERM,1
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,1
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,1
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1
MEG_3646|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAB,1
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,1
MEG_4424|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,1
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,1
MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,1
MEG_3822|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1
MEG_3205|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1
MEG_4280|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,1
MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,1
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1
MEG_8161|Drugs|betalactams|Class_B_betalactamases|IMP,1
