MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,287,CFX,187
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,286,YHCN,185
MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,285,ARSR,183
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,283,CORA,177
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,282,MDTM,174
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,281,ASMA,171
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,278,TETR,171
MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,278,RPSL,166
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,278,PBP4B,164
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,276,LNUA,163
MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,267,CUTF,163
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,265,COMR,160
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,264,TCRZ,160
MEG_7228|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,262,SILC,159
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,260,GYRBA,156
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,255,YCHH,153
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,254,UHPT,153
MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC,253,YDEI,151
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,252,ICLR,150
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,247,CHAA,149
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,247,SILP,148
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,246,GLPT,146
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,242,LSA,145
MEG_8443|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,241,YODB,140
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,241,OMPK36,140
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,240,ARIR,139
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,240,VANTC,138
MEG_2905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,236,CUTA,135
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,236,RRL,134
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,235,HNS,133
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,235,OMPA,131
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,234,TETBP,130
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,233,ARSCM,129
MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,228,NIKD,129
MEG_8|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,228,SAT,129
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,225,PAREF,129
MEG_8253|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,223,SILF,126
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,222,VANSC,124
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,220,TETA,122
MEG_8254|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,219,SILB,118
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,217,LSAE,118
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,216,SULI,114
MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT,215,BHSA,113
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,213,SILA,112
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,212,COPA,111
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,211,VANRC,109
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,207,TET36,107
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,206,MEFE,103
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,205,TCRY,103
MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,202,ERMT,102
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,200,NIKE,101
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,199,DSBA,93
MEG_7202|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT,197,KDPE,93
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,193,SITABCD,87
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,189,SILS,85
MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,188,VANC,81
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,188,SULII,80
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,187,MDR23S,80
MEG_2786|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,187,CAT,78
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,183,VANXYC,76
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,182,KPN,75
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,182,TETG,75
MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,182,TET39,74
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,181,PCOA,74
MEG_941|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,178,TETB,70
MEG_4750|Drugs|betalactams|Class_D_betalactamases|OXA,176,ERED,70
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,171,NIKR,61
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,171,RPOC,61
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,171,PCOB,59
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,166,QACEDELTA1,57
MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,165,MVRC,57
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,164,TERZ,54
MEG_1695|Drugs|betalactams|Class_A_betalactamases|CFX,164,DFRK,48
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,163,KPNO,47
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,160,PCOC,46
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,160,MPH,46
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,158,ARSA,45
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,157,TERW,45
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,156,ERM,44
MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44,155,CORB,39
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,153,ERMG,36
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,153,PCOS,36
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,151,PCOD,35
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,151,SILE,32
MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,150,FECD,30
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,149,PCOR,30
MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,149,FECE,28
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,146,TETS,26
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,146,AMPC,23
MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,145,OPTRA,22
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,145,OXYRKP,21
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,144,TETRM,21
MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,143,TETD,21
MEG_8427|Drugs|betalactams|Class_D_betalactamases|OXA,140,VGA,17
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,140,DHFR,17
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,140,PCOE,17
MEG_2821|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,139,YJAA,17
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,139,ADEJ,17
MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,138,TET45,16
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,135,EMRD,15
MEG_8679|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|RRL|RequiresSNPConfirmation,134,ANT4-PRIME,14
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,133,LNUP,14
MEG_1628|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,132,OMP36,14
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,131,ACT,13
MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,130,LNUB,13
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,129,ADEI,13
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,128,MRPOB,13
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,126,ERMQ,13
MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,125,FOSK,13
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,124,TERD,12
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,122,VANHA,12
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,122,CATA,11
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,121,TETC,11
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,121,GYRB,10
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,120,TERC,10
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,120,RPSA,10
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,118,DFRE,10
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,118,ARSRM,10
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,115,AAC6-PRIME,9
MEG_2857|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,114,YBTP,9
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,113,YBTQ,8
MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,113,QACE,8
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,112,TERE,8
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,112,IMP,7
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,110,TERB,6
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,109,VANHD,6
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,107,BLAI,6
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,107,P16S,6
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,106,FOSF,5
MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,106,LNUF,5
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,105,DPR,5
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,103,ACI,5
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,103,BLE,5
MEG_8718|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,102,RUVBM,5
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,101,AAC3,5
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,101,SALD,5
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,100,RUVB,5
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,98,MERR2,4
MEG_6971|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,97,PH23S,4
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,97,BCL,4
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,96,CBLA,4
MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,95,LSAB,4
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,95,BLAR,4
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,93,CEPAB,3
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,92,OQXB,3
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,92,ARSDM,3
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,88,FOSA,2
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,88,BRP,2
MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,87,DFRI,2
MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,87,CUEP,2
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,86,MECA,2
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,85,ADEK,2
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,85,DFRD,2
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,85,MCA,2
MEG_4997|Drugs|betalactams|Class_D_betalactamases|OXA,83,VANE,2
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,82,SALB,1
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,82,MEFB,1
MEG_7524|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,81,VANA,1
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,81,SMDA,1
MEG_3740|Drugs|Multi-drug_resistance|MDR_23S_rRNA_mutation|MDR23S|RequiresSNPConfirmation,80,VANRI,1
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,80,AAC2-PRIME,1
MEG_1|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,80,FUSE,1
MEG_6973|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,79,BEXA,1
MEG_2808|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,79,KATG,1
MEG_7241|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,79,CSA,1
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,79,LPTD,1
MEG_7098|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,78,CATP,1
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,75,TTGB,1
MEG_7195|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,75,SMDB,1
MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,75,ARSB,1
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,74,ARSC,1
MEG_7497|Drugs|Glycopeptides|VanC-type_regulator|VANSC,74
MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,74
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,74
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,73
MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,72
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,72
MEG_7186|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,72
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,71
MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,71
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,71
MEG_6115|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,71
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,70
MEG_2754|Drugs|MLS|Macrolide_esterases|ERED,70
MEG_3979|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,70
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,69
MEG_6108|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,66
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,65
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,65
MEG_7471|Drugs|Glycopeptides|VanC-type_regulator|VANRC,64
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,63
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,63
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,63
MEG_1559|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,61
MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,61
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,61
MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,61
MEG_6138|Drugs|Glycopeptides|Vancomycin-resistant_mutation|RPOC|RequiresSNPConfirmation,61
MEG_1617|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,60
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,60
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,60
MEG_8431|Drugs|betalactams|Class_D_betalactamases|OXA,59
MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,59
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,59
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,59
MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,59
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,58
MEG_2903|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,58
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,57
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,57
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,56
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,55
MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,55
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,54
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,54
MEG_3816|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,53
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,53
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,53
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,53
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,53
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,52
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,52
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,51
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,51
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,51
MEG_2783|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,51
MEG_3809|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,50
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,49
MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,48
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,48
MEG_2917|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,47
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,47
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,46
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,46
MEG_4424|Drugs|betalactams|Class_D_betalactamases|OXA,46
MEG_7527|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,46
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,46
MEG_2583|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,46
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,46
MEG_4027|Drugs|MLS|Macrolide_phosphotransferases|MPH,46
MEG_2922|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,45
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,45
MEG_4031|Drugs|MLS|Macrolide_phosphotransferases|MPHB,45
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,45
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,45
MEG_924|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,44
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,43
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,43
MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,43
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,43
MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,42
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,42
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,42
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,41
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,41
MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,41
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,40
MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,40
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,40
MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,39
