MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,54,MARA,16,VanA-type resistance protein,6
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,54,OMPA,16,Phenolic resistance protein,6
MEG_2736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,53,RPOS,16,Copper resistance regulator,5
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,51,ANT3-DPRIME,16,Fusidic acid-resistant mutation,4
MEG_4679|Drugs|betalactams|Class_D_betalactamases|OXA,50,ACRA,16,Aminoglycoside O-phosphotransferases,4
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,50,TEHA,15,Paraquat resistance protein,4
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,49,YDEP,15,Phenicol resistance MFS efflux pumps,4
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,49,GYRB,15,peroxide resistance protein,3
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,48,TETA,15,Biguanide cation efflux,2
MEG_6130|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,48,KEXD,14,Multi-biocide resistance protein,2
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,47,FIEF,14,VanF-type accessory protein,1
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,44,PARE,14
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,40,LAQ,14
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,37,ERMA,14
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,35,BAER,13
MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,34,ZNUC,13
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,34,MDTK,13
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,33,DSBB,12
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,32,CUTE,12
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,32,MARR,12
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,32,SITABCD,12
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,30,CPS,11
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,30,TETB,11
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,30,KHM,11
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,29,P16S,11
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,28,MDTH,11
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,28,BLAEC,11
MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,27,SILC,10
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,27,GYRBA,10
MEG_7216|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,27,FETB,10
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,26,CUEO,10
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,25,PMRF,10
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,25,FETA,10
MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA,24,SILA,10
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,24,TETT,10
MEG_5323|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,24,SILS,10
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,24,ADEK,10
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,24,LPDT,9
MEG_6122|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,23,NIKB,9
MEG_7429|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,22,CORC,9
MEG_3911|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF,22,TTGB,8
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,21,MSRD,8
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA,20,TETX,8
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,20,SDEY,8
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,20,ROBA,8
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,19,PCOA,8
MEG_8260|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,19,CATB,8
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,18,OMPF,8
MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,18,TET40,8
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,18,PARC,8
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,18,EMRA,8
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,18,PBP2,8
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,17,DHFR,8
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,17,KPNO,7
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,16,AMPCR,7
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,16,ZITB,7
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,16,SUGE,7
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,16,YOGI,6
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,16,MDTC,6
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,15,MDTN,6
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,15,CRP,6
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,15,TERZ,6
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,15,NFSA,6
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,14,EMRR,6
MEG_6087|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,14,FOLP,6
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,14,MPHB,6
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,14,MDTG,6
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,14,PMRAR,6
MEG_8212|Drugs|betalactams|Class_C_betalactamases|LAQ,14,CHAA,6
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,14,VANHA,6
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,14,SILB,6
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,14,FABI,6
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,14,YODB,6
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,13,CORA,5
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,13,GADE,5
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,13,CEOB,5
MEG_4998|Drugs|betalactams|Class_D_betalactamases|OXA,12,RUVB,5
MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,12,FUSA,4
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,12,PCOB,4
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,12,SME,4
MEG_8244|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFF,12,NMPC,4
MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,12,PCOC,4
MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,11,LRA,4
MEG_2112|Drugs|betalactams|Class_B_betalactamases|CPS,11,MDTF,4
MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,11,ERMB,4
MEG_3451|Drugs|betalactams|Class_B_betalactamases|KHM,11,CUTF,4
MEG_5322|Drugs|Pactamycin|Pactamycin-resistant_16S_ribosomal_subunit_protein|P16S|RequiresSNPConfirmation,11,LNUG,4
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,11,MGTA,4
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,11,CUTC,4
MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,11,ACRE,4
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,11,FLOR,4
MEG_4828|Drugs|betalactams|Class_D_betalactamases|OXA,11,TETL,4
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,11,UGD,3
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,10,ZUPT,3
MEG_5016|Drugs|betalactams|Class_D_betalactamases|OXA,10,OMPFB,3
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,10,OXYRKP,2
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,10,MPHG,2
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,10,TET56,2
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,10,APH6,2
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,10,AMPH,2
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,10,UHPT,2
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,10,GADW,2
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,10,COMR,2
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,10,ZNUB,2
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,9,YGJH,2
MEG_8148|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,9,ACRS,2
MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,9,PCOD,2
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,9,SODA,2
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,9,MEFB,2
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,8,ARSBM,2
MEG_6175|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SDEY,8,MDTE,2
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,8,CEPAB,2
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,8,SILP,2
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,8,MEXE,2
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,8,CUTA,2
MEG_4997|Drugs|betalactams|Class_D_betalactamases|OXA,8,LNUA,2
MEG_4287|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPF|RequiresSNPConfirmation,8,BLAZ,2
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,8,YJCG,2
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,8,LNUP,2
