Statistics
ARG_NUM_OF_READS,120482
ARG_READ_LENGTH_MEAN,2572.5802277518633
ARG_READ_LENGTH_MEDIAN,2517.0
ARG_READ_LENGTH_RANGE,"(62, 280912)"
ARG_READ_LENGTH_STD_DEV,2277.522573774698
ARG_READ_LENGTH_VARIANCE,5187109.074053324
ARG_READ_LENGTH_SKEW,39.935903255880454
ARG_READ_LENGTH_KURTOSIS,4082.6910360480133
ARG_NO_OUTLIERS_4_STDV_NUM_OF_READS,120001
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEAN,2529
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEDIAN,2499
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_RANGE,"(62, 8323)"
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_STD_DEV,1638.7071123297171
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_VARIANCE,2685361
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_SKEW,0.27895236153110264
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_KURTOSIS,-0.8219374015720922
Resistome
MEGARes Gene Header,Num Reads,Group,Num Reads,Mechanism,Num Reads,Class,Num Reads
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,11807,MLS23S,62596,Macrolide-resistant 23S rRNA mutation,62596,MLS,65736
MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,11481,A16S,32308,Aminoglycoside-resistant 16S ribosomal subunit protein,51335,Aminoglycosides,52106
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8933,O23S,11807,Oxazolidinone-resistant 23S rRNA mutation,12175,Oxazolidinone,12175
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,8852,RRS,7487,Tetracycline resistance ribosomal protection proteins,6195,Tetracyclines,10673
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,7487,RRSA,6306,Tetracycline-resistant 16S ribosomal subunit protein,3985,Multi-metal resistance,4488
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,7358,TETQ,4227,Multi-metal RND efflux pumps,2872,Copper resistance,1970
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,6449,RRSH,4003,Rifampin-resistant beta-subunit of RNA polymerase RpoB,1750,Rifampin,1802
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,6306,TET16S,3985,EF-Tu inhibition,1689,Elfamycins,1689
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,5982,RPOB,1747,Copper resistance protein,1340,Drug and biocide resistance,1465
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,5288,TUFAB,1689,MLS resistance MFS efflux pumps,1260,Cationic antimicrobial peptides,1164
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4853,CAP16S,1124,Cationic peptide-resistant 16S ribosomal subunit protein,1124,betalactams,757
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4112,RRSC,1118,Multi-metal resistance protein,843,Pleuromutilin,451
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,4003,MEFA,912,Drug and biocide RND efflux pumps,739,Multi-drug resistance,439
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3768,SILA,721,MLS resistance ABC efflux pumps,729,Fosfomycin,304
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3760,SILP,671,23S rRNA methyltransferases,681,Acid resistance,252
MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,3602,TETM,499,Aminoglycoside O-nucleotidyltransferases,655,Glycopeptides,234
MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,3536,MSRD,488,Copper resistance regulator,630,Arsenic resistance,233
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,3417,P23S,451,Multi-metal RND efflux regulator,492,Biocide and metal resistance,223
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,2974,ERMF,448,Pleuromutilin-resistant 23S rRNA mutation,451,Phenicol,199
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2710,SILB,441,Macrolide phosphotransferases,350,Fluoroquinolones,194
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1982,SILS,435,Class A betalactamases,314,Multi-biocide resistance,181
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1666,SILC,384,Drug and biocide RND efflux regulator,303,Peroxide resistance,119
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1483,TET36,374,Fosfomycin target mutation,297,Zinc resistance,105
MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1195,RRL,368,Tetracycline inactivation enzymes,237,Drug and biocide and metal resistance,95
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,1124,TETO,364,Tetracycline resistance MFS efflux pumps,228,Nucleosides,67
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,1118,PCOD,350,Arsenic resistance protein,228,Acetate resistance,66
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,845,PCOA,308,Drug and biocide MFS efflux pumps,205,Phenolic compound resistance,58
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,821,PCOR,308,Multi-metal resistance regulator,197,Aminocoumarins,54
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,788,PCOS,308,Fluoroquinolone-resistant DNA topoisomerases,194,Sodium resistance,52
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,721,ANT3-DPRIME,297,MDR 23S rRNA mutation,193,Tellurium resistance,50
MEG_8252|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,703,ACRB,274,Acid resistance protein,188,Trimethoprim,48
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,684,TETW,261,Multi-drug ABC efflux pumps,173,Lipopeptides,30
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,665,PCOB,259,Mutant porin proteins,132,Sulfonamides,28
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,583,PTSL,254,Biocide and metal resistance protein,130,Fusidic acid,17
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,568,TETT,251,Class C betalactamases,124,Bacitracin,15
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,531,PCOC,239,Drug and biocide SMR efflux pumps,120,Nickel resistance,11
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,518,TETX,237,Phenicol resistance MFS efflux pumps,118,Pactamycin,8
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,516,SILF,218,Aminoglycoside O-phosphotransferases,111,Chromium resistance,6
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,452,ARSA,205,Multi-biocide resistance regulator,110,Biguanide resistance,5
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,441,ARSBM,201,Lincosamide nucleotidyltransferases,95,Mercury resistance,2
MEG_8443|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,432,ANT6,197,Penicillin binding protein,94,Paraquat resistance,1
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,422,SILE,193,Biocide and metal ABC efflux pumps,93
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,412,MDR23S,193,VanC-type regulator,90
MEG_8254|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,402,MEFC,182,Drug and biocide and metal RND efflux pumps,89
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,374,CTX,171,VanC-type resistance protein,86
MEG_8679|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|RRL|RequiresSNPConfirmation,368,MPHG,171,Peroxide resistance stress protein,86
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,350,LSA,162,Multi-metal ABC efflux pumps,84
MEG_8253|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,344,ANT9,154,Chloramphenicol acetyltransferases,76
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,335,MPHN,143,Streptothricin acetyltransferase,67
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,332,LSAE,141,Acetate resistance protein,66
MEG_1|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,315,TETBP,122,Acid resistance regulator,64
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,308,FLOR,118,Class D betalactamases,62
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,308,RPSL,116,Drug and biocide MFS efflux regulator,61
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,308,PCOE,115,Multi-drug RND efflux pumps,58
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,307,ERMA,114,Zinc resistance protein,56
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,300,ARSCM,111,Aminocoumarin-resistant DNA topoisomerases,54
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,277,MEFB,107,Sodium resistance protein,52
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,260,ACT,94,Rifampin phosphotransferase,52
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,259,GYRA,92,Tellurium resistance protein,50
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,254,TET32,91,Zinc resistance regulator,49
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,251,ACRA,88,Dihydrofolate reductase,48
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,239,MDTF,85,Vancomycin-resistant mutation,42
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,236,OMPA,81,Lipid A modification,40
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,228,CUSA,76,Multi-biocide resistance protein,36
MEG_8|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,221,CUSB,73,Triclosan-resistant mutation,34
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,219,PSTC,69,peroxide resistance protein,33
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,212,SAT,67,Multi-biocide RND efflux pump,29
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,199,TCRB,62,Sulfonamide-resistant dihydropteroate synthases,28
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,193,OXA,62,Class B betalactamases,26
MEG_3740|Drugs|Multi-drug_resistance|MDR_23S_rRNA_mutation|MDR23S|RequiresSNPConfirmation,193,TET40,62,Phenolic resistance protein,24
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,192,PSTS,61,Macrolide esterases,21
MEG_3828|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFC,182,PSTA,61,Drug and biocide MATE efflux pumps,19
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,181,ACRR,61,Drug and biocide ABC efflux pumps,18
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,176,VANTC,60,Fusidic acid-resistant mutation,17
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,174,ACRF,59,Tetracycline transcriptional repressor,15
MEG_4045|Drugs|MLS|Macrolide_phosphotransferases|MPHG,171,HNS,58,Undecaprenyl pyrophosphate phosphatase,15
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,171,PBP2,58,Tetracycline resistance MFS efflux regulator,13
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,170,CPXAR,57,Colistin-resistant mutant,13
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,167,APH2-DPRIME,55,VanD-type resistance protein,12
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,165,TET44,54,Nickel ABC efflux pumps,11
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,162,EVGS,53,Daptomycin-resistant beta-subunit of RNA polymerase RpoC,9
