Statistics
ARG_NUM_OF_READS,120339
ARG_READ_LENGTH_MEAN,3092.971065074498
ARG_READ_LENGTH_MEDIAN,3487
ARG_READ_LENGTH_RANGE,"(55, 89081)"
ARG_READ_LENGTH_STD_DEV,1493.800198064546
ARG_READ_LENGTH_VARIANCE,2231439.0317376773
ARG_READ_LENGTH_SKEW,1.5261810328764256
ARG_READ_LENGTH_KURTOSIS,93.21979119432861
ARG_NO_OUTLIERS_4_STDV_NUM_OF_READS,112169
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEAN,3223
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEDIAN,3549
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_RANGE,"(464, 6507)"
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_STD_DEV,1244.5669929738615
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_VARIANCE,1548947
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_SKEW,-0.6626863202755213
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_KURTOSIS,-0.41502551605607385
Resistome
MEGARes Gene Header,Num Reads,Group,Num Reads,Mechanism,Num Reads,Class,Num Reads
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,27538,MLS23S,113622,Macrolide-resistant 23S rRNA mutation,113622,MLS,148229
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,18771,A16S,56688,Aminoglycoside-resistant 16S ribosomal subunit protein,94416,Aminoglycosides,97012
MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,17958,O23S,27538,Oxazolidinone-resistant 23S rRNA mutation,27681,Oxazolidinone,27681
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,15359,RRS,18771,MLS resistance ABC efflux pumps,16400,Tetracyclines,23782
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,13631,MSRG,13549,MLS resistance MFS efflux pumps,15988,Drug and biocide resistance,4192
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,13620,RRSA,12370,Tetracycline resistance ribosomal protection proteins,13186,Multi-metal resistance,2844
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,12370,MEFF,12277,Tetracycline-resistant 16S ribosomal subunit protein,7069,Rifampin,2666
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,12079,TET16S,7069,Rifampin-resistant beta-subunit of RNA polymerase RpoB,2661,Elfamycins,2585
MEG_8260|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,12029,TETQ,6521,EF-Tu inhibition,2585,Cationic antimicrobial peptides,1597
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,11969,RRSH,4823,Tetracycline resistance MFS efflux pumps,2277,Copper resistance,951
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,11325,TETM,3471,Aminoglycoside O-nucleotidyltransferases,1995,betalactams,791
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,10461,MEFA,3346,Drug and biocide MFS efflux pumps,1544,Acid resistance,738
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,9844,RPOB,2653,Cationic peptide-resistant 16S ribosomal subunit protein,1490,Multi-drug resistance,731
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,8563,TUFAB,2585,23S rRNA methyltransferases,1209,Biocide and metal resistance,554
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,8040,MSRD,2374,Multi-metal RND efflux pumps,1192,Arsenic resistance,487
MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,7292,RRSC,1694,Drug and biocide RND efflux pumps,1172,Pleuromutilin,468
MEG_8244|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFF,6626,CAP16S,1490,Drug and biocide RND efflux regulator,927,Zinc resistance,427
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,6141,TET36,1177,Multi-metal resistance protein,888,Fosfomycin,423
MEG_8245|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFF,5651,FEXA,933,Copper resistance protein,858,Trimethoprim,348
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,5579,TETL,850,Macrolide phosphotransferases,720,Multi-biocide resistance,332
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,4963,ANT6,837,Tetracycline inactivation enzymes,612,Glycopeptides,295
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,4823,TETW,734,Aminoglycoside O-phosphotransferases,585,Drug and biocide and metal resistance,258
MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4238,ANT9,635,Tetracycline transcriptional repressor,571,Fluoroquinolones,251
MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4125,TET39,619,Acid resistance protein,525,Phenicol,241
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3632,TETX,612,Pleuromutilin-resistant 23S rRNA mutation,468,Sodium resistance,186
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,2048,TETR,571,Arsenic resistance protein,467,Lipopeptides,175
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1941,ANT3-DPRIME,494,Biocide and metal resistance protein,432,Fusidic acid,161
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1822,P23S,468,Dihydrofolate reductase,348,Peroxide resistance,140
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,1694,ERMA,466,Multi-drug ABC efflux pumps,329,Acetate resistance,133
MEG_8259|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,1520,ERMF,464,Multi-metal ABC efflux pumps,302,Aminocoumarins,93
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,1490,TETO,408,Zinc resistance protein,297,Nickel resistance,83
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,1255,TETT,370,Class A betalactamases,275,Phenolic compound resistance,64
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,1177,MSRE,333,Drug and biocide MFS efflux regulator,273,Sulfonamides,59
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1174,MEFC,300,Fosfomycin target mutation,245,Nucleosides,52
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1138,MPHE,281,Fluoroquinolone-resistant DNA topoisomerases,243,Chromium resistance,45
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,1119,TCRB,279,Multi-metal RND efflux regulator,235,Pactamycin,39
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,967,MDTF,264,Vancomycin-resistant mutation,230,Tellurium resistance,37
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,928,APH3-DPRIME,245,Lincosamide nucleotidyltransferases,229,Bacitracin,23
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,874,CPXAR,243,Multi-metal resistance regulator,227,Paraquat resistance,2
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,809,MPHG,240,Multi-biocide resistance regulator,213
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,716,RPOC,230,Acid resistance regulator,213
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,713,TETH,228,Sodium resistance protein,186
MEG_2905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,679,DFRA,227,Fosfomycin thiol transferases,178
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,635,APH6,207,Drug and biocide SMR efflux pumps,162
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,623,TET40,202,Fusidic acid-resistant mutation,161
MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,621,TETBP,194,Class D betalactamases,149
MEG_8252|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,602,TCRA,191,Drug and biocide and metal RND efflux pumps,148
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,586,ACRF,191,Phenicol resistance MFS efflux pumps,138
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,544,EVGS,190,Acetate resistance protein,133
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,541,GADW,184,Zinc resistance regulator,130
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,490,ACRB,175,Biocide and metal ABC efflux pumps,122
MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,486,SILC,172,Daptomycin-resistant beta-subunit of RNA polymerase RpoC,118
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,476,TETB,170,Lipid A modification,105
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,474,EMRK,170,Chloramphenicol acetyltransferases,99
MEG_8443|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,463,TET44,166,Mutant porin proteins,99
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,437,CUSA,166,MDR 23S ribosomal RNA methyltransferase,97
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,428,SILB,164,Copper resistance regulator,93
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,428,MPHN,164,Aminocoumarin-resistant DNA topoisomerases,93
MEG_8253|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,400,GADX,162,Penicillin binding protein,92
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,381,FUSA,161,Drug and biocide and metal RND efflux regulator,92
MEG_7195|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,376,ACRE,160,Nickel ABC efflux pumps,83
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,372,PTSL,159,peroxide resistance protein,77
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,351,OXA,149,Class C betalactamases,75
MEG_8254|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,350,NHAB,145,Drug and biocide MATE efflux pumps,75
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,349,LSA,144,Multi-biocide RND efflux pump,71
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,347,FOSF,144,Tetracycline resistance MFS efflux regulator,67
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,337,RRL,143,Class B betalactamases,64
MEG_4075|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRE,333,YDEP,141,Peroxide resistance stress protein,63
