Statistics
ARG_NUM_OF_READS,14
ARG_READ_LENGTH_MEAN,5840.428571428572
ARG_READ_LENGTH_MEDIAN,4923.0
ARG_READ_LENGTH_RANGE,"(1168, 11541)"
ARG_READ_LENGTH_STD_DEV,3124.8819230439785
ARG_READ_LENGTH_VARIANCE,9764887.032967033
ARG_READ_LENGTH_SKEW,0.32702693190598026
ARG_READ_LENGTH_KURTOSIS,-0.9572248914940213
ARG_NO_OUTLIERS_4_STDV_NUM_OF_READS,14
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEAN,5840
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEDIAN,4923.0
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_RANGE,"(1168, 11541)"
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_STD_DEV,3124.881917769054
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_VARIANCE,9764887
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_SKEW,0.32702693190598026
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_KURTOSIS,-0.9572248914940213
Resistome
MEGARes Gene Header,Num Reads,Group,Num Reads,Mechanism,Num Reads,Class,Num Reads
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,4,MLS23S,10,Macrolide-resistant 23S rRNA mutation,10,MLS,13
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,3,RRS,4,Aminoglycoside-resistant 16S ribosomal subunit protein,7,Tetracyclines,8
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,2,TETQ,3,Tetracycline resistance ribosomal protection proteins,4,Aminoglycosides,8
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1,A16S,3,Drug and biocide RND efflux pumps,4,Drug and biocide resistance,5
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1,TETM,1,Tetracycline resistance MFS efflux pumps,3,Copper resistance,1
MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,1,MEFA,1,MLS resistance MFS efflux pumps,2
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1,TETBP,1,Copper resistance protein,1
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,1,CUTC,1,MLS resistance ABC efflux pumps,1
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1,MDTF,1
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1,TETL,1
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1,TETA,1
MEG_8260|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,1,MSRG,1
