Statistics
ARG_NUM_OF_READS,162359
ARG_READ_LENGTH_MEAN,3971.407288785962
ARG_READ_LENGTH_MEDIAN,4050
ARG_READ_LENGTH_RANGE,"(63, 377312)"
ARG_READ_LENGTH_STD_DEV,3530.5467382730612
ARG_READ_LENGTH_VARIANCE,12464760.271130553
ARG_READ_LENGTH_SKEW,56.34343945705931
ARG_READ_LENGTH_KURTOSIS,4705.413898208748
ARG_NO_OUTLIERS_4_STDV_NUM_OF_READS,156525
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEAN,3862
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEDIAN,4043
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_RANGE,"(663, 7437)"
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_STD_DEV,1306.4336952176334
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_VARIANCE,1706769
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_SKEW,-0.4906034347702236
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_KURTOSIS,-0.19790298117731497
Resistome
MEGARes Gene Header,Num Reads,Group,Num Reads,Mechanism,Num Reads,Class,Num Reads
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,18419,MLS23S,92070,Macrolide-resistant 23S rRNA mutation,92070,MLS,99646
MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,18150,A16S,56456,Aminoglycoside-resistant 16S ribosomal subunit protein,85981,Aminoglycosides,87740
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,17873,O23S,18419,Oxazolidinone-resistant 23S rRNA mutation,18651,Oxazolidinone,18651
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,16061,RRS,11848,Tetracycline resistance ribosomal protection proteins,9279,Tetracyclines,16954
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,11927,RRSA,8630,EF-Tu inhibition,3798,Elfamycins,3798
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,11848,RRSH,7056,Tetracycline inactivation enzymes,3658,Rifampin,3600
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,11563,TETQ,6111,Rifampin-resistant beta-subunit of RNA polymerase RpoB,3593,Multi-metal resistance,2970
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,8630,TUFAB,3798,Tetracycline-resistant 16S ribosomal subunit protein,3590,Phenicol,2922
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8489,TETX,3658,23S rRNA methyltransferases,3130,Drug and biocide resistance,2190
MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8433,TET16S,3590,Phenicol resistance MFS efflux pumps,2494,betalactams,1709
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,7742,RPOB,3579,MLS resistance MFS efflux pumps,2366,Cationic antimicrobial peptides,1626
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,7056,ERMF,2697,Multi-metal RND efflux pumps,1858,Copper resistance,1599
MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,6704,FLOR,2494,Cationic peptide-resistant 16S ribosomal subunit protein,1572,Pleuromutilin,610
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,5588,RRSC,1896,Aminoglycoside O-nucleotidyltransferases,1456,Biocide and metal resistance,569
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4943,CAP16S,1572,Copper resistance protein,1193,Fluoroquinolones,472
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,4725,MEFA,1427,Drug and biocide RND efflux pumps,1051,Trimethoprim,452
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4305,TETO,1023,MLS resistance ABC efflux pumps,1008,Glycopeptides,297
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4127,TETW,929,Class A betalactamases,764,Multi-biocide resistance,291
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4085,ANT3-DPRIME,637,Macrolide phosphotransferases,671,Multi-drug resistance,285
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3222,P23S,610,Pleuromutilin-resistant 23S rRNA mutation,610,Zinc resistance,253
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,3207,OXA,568,Class D betalactamases,568,Acid resistance,253
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,2638,ANT6,563,Multi-metal resistance protein,475,Arsenic resistance,231
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2277,MSRG,533,Fluoroquinolone-resistant DNA topoisomerases,471,Drug and biocide and metal resistance,209
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,1896,MEFF,460,Dihydrofolate reductase,452,Nucleosides,169
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,1572,MEFC,445,Chloramphenicol acetyltransferases,427,Phenolic compound resistance,129
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1357,DFRA,434,Copper resistance regulator,406,Fosfomycin,116
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,1305,MPHG,431,Biocide and metal ABC efflux pumps,384,Sulfonamides,114
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1269,SILA,397,Drug and biocide SMR efflux pumps,370,Peroxide resistance,113
MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1239,TET40,393,Tetracycline resistance MFS efflux pumps,354,Aminocoumarins,109
MEG_8252|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1144,CATB,388,Multi-metal RND efflux regulator,311,Lipopeptides,93
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1105,SILP,369,Drug and biocide MFS efflux pumps,307,Nickel resistance,91
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1087,MSRD,278,Aminoglycoside O-phosphotransferases,289,Sodium resistance,49
MEG_2930|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1065,SILB,269,Lincosamide nucleotidyltransferases,279,Fusidic acid,48
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,999,PCOA,265,Drug and biocide RND efflux regulator,265,Acetate resistance,36
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,952,PCOC,259,Arsenic resistance protein,217,Bacitracin,33
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,881,GYRA,258,Zinc resistance protein,189,Chromium resistance,22
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,836,ANT9,247,Biocide and metal resistance protein,182,Paraquat resistance,10
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,799,MDTE,244,Acid resistance protein,182,Biguanide resistance,9
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,797,PCOB,244,Streptothricin acetyltransferase,169,Pactamycin,9
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,727,PCOD,242,Multi-metal resistance regulator,165,Mycobacterium tuberculosis-specific Drug,4
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,725,SILC,239,Multi-metal ABC efflux pumps,161,Mercury resistance,1
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,705,RRL,232,Multi-biocide RND efflux pump,151
MEG_8253|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,676,TET36,213,Drug and biocide and metal RND efflux pumps,142
MEG_8254|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,662,MDTF,204,Class C betalactamases,140
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,646,LNUC,199,Drug and biocide MFS efflux regulator,135
MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,630,SILS,197,Macrolide esterases,119
MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,605,FETA,194,Multi-biocide resistance regulator,115
MEG_8443|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,597,FETB,190,Sulfonamide-resistant dihydropteroate synthases,114
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,589,SILF,184,VanC-type resistance protein,112
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,547,PCOR,181,Aminocoumarin-resistant DNA topoisomerases,109
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,511,ACRB,175,Phenolic resistance protein,104
MEG_8260|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRG,455,TETM,174,Class B betalactamases,98
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,453,SAT,169,Fosfomycin target mutation,98
MEG_3828|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFC,445,PCOS,162,VanC-type regulator,96
MEG_1|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,434,MSRE,154,Nickel ABC efflux pumps,88
MEG_8068|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,433,APH6,152,Multi-drug ABC efflux pumps,86
MEG_4045|Drugs|MLS|Macrolide_phosphotransferases|MPHG,431,TOLC,150,Mutant porin proteins,83
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,416,TET44,150,Tetracycline transcriptional repressor,73
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,397,TET32,142,Acid resistance regulator,71
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,390,TETT,140,Peroxide resistance stress protein,66
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,364,CUSC,133,Zinc resistance regulator,64
MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,351,ERM,127,Vancomycin-resistant mutation,63
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,337,PARC,121,Drug and biocide and metal RND efflux regulator,56
MEG_6100|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,337,ERED,119,Lipid A modification,54
MEG_4750|Drugs|betalactams|Class_D_betalactamases|OXA,332,APH3-DPRIME,116,Daptomycin-resistant beta-subunit of RNA polymerase RpoC,49
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,322,ERMB,110,Sodium resistance protein,49
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,318,MPHE,107,Penicillin binding protein,48
MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,297,MPHN,104,Fusidic acid-resistant mutation,48
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,278,CUSA,101,peroxide resistance protein,47
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,269,CUSR,98,Acetate resistance protein,36
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,265,ACRF,97,Drug and biocide ABC efflux pumps,34
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,259,TETL,96,Undecaprenyl pyrophosphate phosphatase,33
MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,254,RPSL,95,Colistin-resistant mutant,28
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,245,ACRA,93,Drug and biocide MATE efflux pumps,28
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,244,YJAA,84,Triclosan-resistant mutation,25
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,244,CUSB,82,Multi-drug RND efflux pumps,23
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,244,GYRB,80,Chromium resistance protein,22
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,242,EVGS,80,Fosfomycin thiol transferases,18
