Statistics
ARG_NUM_OF_READS,163859
ARG_READ_LENGTH_MEAN,4069.974179019767
ARG_READ_LENGTH_MEDIAN,4051
ARG_READ_LENGTH_RANGE,"(182, 14703)"
ARG_READ_LENGTH_STD_DEV,989.0730890631825
ARG_READ_LENGTH_VARIANCE,978265.575508986
ARG_READ_LENGTH_SKEW,0.09602799119482179
ARG_READ_LENGTH_KURTOSIS,4.240563310668546
ARG_NO_OUTLIERS_4_STDV_NUM_OF_READS,155134
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEAN,4111
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEDIAN,4066.0
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_RANGE,"(2040, 6062)"
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_STD_DEV,737.0563072113283
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_VARIANCE,543252
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_SKEW,0.11062953902240581
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_KURTOSIS,-0.066731620583933
Resistome
MEGARes Gene Header,Num Reads,Group,Num Reads,Mechanism,Num Reads,Class,Num Reads
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,15937,MLS23S,58770,Macrolide-resistant 23S rRNA mutation,58770,MLS,78887
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,12646,A16S,34582,Aminoglycoside-resistant 16S ribosomal subunit protein,57965,Aminoglycosides,63315
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,12038,O23S,15937,Tetracycline resistance ribosomal protection proteins,38534,Tetracyclines,45260
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,10925,TETQ,12938,Oxazolidinone-resistant 23S rRNA mutation,15986,Oxazolidinone,15986
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,10567,RRS,12646,MLS resistance MFS efflux pumps,7501,Phenicol,3687
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,9057,TETM,10067,MLS resistance ABC efflux pumps,5422,Drug and biocide resistance,3183
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8088,TET36,7728,Aminoglycoside O-nucleotidyltransferases,5034,Elfamycins,2008
MEG_6979|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET36,7728,MEFA,5916,23S rRNA methyltransferases,4548,Rifampin,1809
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,7152,RRSH,5369,Tetracycline-resistant 16S ribosomal subunit protein,2281,Multi-metal resistance,1556
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,6198,RRSA,4371,Chloramphenicol acetyltransferases,2256,Cationic antimicrobial peptides,1363
MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,6124,MSRD,3479,EF-Tu inhibition,2008,Multi-drug resistance,1040
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,6075,ERMF,2722,Tetracycline inactivation enzymes,1947,betalactams,1038
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,5369,TETW,2679,Rifampin-resistant beta-subunit of RNA polymerase RpoB,1806,Nucleosides,851
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4413,TET16S,2281,Tetracycline resistance MFS efflux pumps,1700,Copper resistance,806
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,4371,TETT,2089,Macrolide phosphotransferases,1464,Acid resistance,694
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,3830,ANT6,2025,Phenicol resistance MFS efflux pumps,1353,Biocide and metal resistance,454
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3820,TUFAB,2008,Cationic peptide-resistant 16S ribosomal subunit protein,1224,Arsenic resistance,380
MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3286,TETX,1947,Multi-drug ABC efflux pumps,977,Zinc resistance,359
MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,2740,ANT9,1920,Lincosamide nucleotidyltransferases,962,Trimethoprim,350
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,2303,RPOB,1791,Drug and biocide RND efflux pumps,932,Pleuromutilin,345
MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,2228,CATB,1730,Streptothricin acetyltransferase,851,Drug and biocide and metal resistance,312
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1924,TETO,1688,Tetracycline transcriptional repressor,770,Multi-biocide resistance,292
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1924,FLOR,1353,Copper resistance protein,734,Peroxide resistance,175
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,1908,CAP16S,1224,Drug and biocide SMR efflux pumps,693,Fosfomycin,168
MEG_1617|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,1682,LSA,1088,Drug and biocide RND efflux regulator,626,Fluoroquinolones,164
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,1675,MEFB,1066,Drug and biocide MFS efflux pumps,609,Pactamycin,146
MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1467,ANT3-DPRIME,1047,Multi-metal resistance protein,569,Glycopeptides,118
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1440,RRSC,980,Class A betalactamases,512,Sodium resistance,113
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,1310,LSAE,881,Acid resistance protein,458,Acetate resistance,94
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,1291,SAT,851,Multi-metal RND efflux pumps,420,Lipopeptides,87
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,1286,TETR,770,Dihydrofolate reductase,350,Sulfonamides,82
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1269,MPHN,699,Arsenic resistance protein,350,Nickel resistance,75
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,1224,ERMA,694,Pleuromutilin-resistant 23S rRNA mutation,345,Fusidic acid,54
MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,1220,MSRE,647,Biocide and metal resistance protein,342,Phenolic compound resistance,53
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,1176,MPHE,552,Multi-metal ABC efflux pumps,280,Aminocoumarins,40
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,1157,TET44,549,Aminoglycoside O-phosphotransferases,265,Chromium resistance,33
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,1124,ERM,546,Class D betalactamases,254,Bacitracin,23
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,1095,CAT,523,Acid resistance regulator,236,Mercury resistance,9
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,1088,LNUC,477,Zinc resistance protein,230,Tellurium resistance,4
MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT,1086,TETH,441,Drug and biocide MFS efflux regulator,222,Mycobacterium tuberculosis-specific Drug,2
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1070,TET39,428,Macrolide esterases,219
MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,1066,TET40,413,Drug and biocide and metal RND efflux pumps,187
MEG_7202|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT,1003,TET32,354,Fluoroquinolone-resistant DNA topoisomerases,164
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,993,P23S,345,Multi-metal resistance regulator,155
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,992,DFRA,318,Multi-biocide resistance regulator,154
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,980,CARB,270,Fosfomycin target mutation,153
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,881,ERMG,254,Pactamycin-resistant 16S ribosomal subunit protein,146
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,831,OXA,254,Lipid A modification,139
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,760,TETL,241,Multi-metal RND efflux regulator,132
MEG_2930|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,752,TCRB,218,Zinc resistance regulator,129
MEG_4051|Drugs|MLS|Macrolide_phosphotransferases|MPHN,699,MSRG,206,Sodium resistance protein,113
MEG_3822|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,689,LNUF,203,Biocide and metal ABC efflux pumps,112
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,662,MEFF,199,Peroxide resistance stress protein,104
MEG_4075|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRE,647,MEFC,176,Drug and biocide and metal RND efflux regulator,95
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,603,TETBP,173,Acetate resistance protein,94
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,571,TETB,172,Penicillin binding protein,92
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,568,EVGS,167,Sulfonamide-resistant dihydropteroate synthases,82
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,552,MDTF,166,Vancomycin-resistant mutation,82
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,532,MPHG,161,Phenicol-resistant 23S rRNA mutation,78
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,516,EMRK,156,Copper resistance regulator,72
MEG_4044|Drugs|MLS|Macrolide_phosphotransferases|MPHE,513,TETA,150,Nickel ABC efflux pumps,72
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,506,P16S,146,peroxide resistance protein,71
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,485,TCRA,146,Class C betalactamases,69
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,481,MEFE,144,Colistin-resistant mutant,67
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,468,EVGA,143,Drug and biocide MATE efflux pumps,63
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,457,EMRY,140,Multi-biocide RND efflux pump,58
MEG_1554|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,438,ACRB,134,Mutant porin proteins,58
