Statistics
ARG_NUM_OF_READS,76487
ARG_READ_LENGTH_MEAN,2748.894923320303
ARG_READ_LENGTH_MEDIAN,2886
ARG_READ_LENGTH_RANGE,"(51, 47890)"
ARG_READ_LENGTH_STD_DEV,1710.8773161272638
ARG_READ_LENGTH_VARIANCE,2927101.1908388296
ARG_READ_LENGTH_SKEW,0.7192088300410496
ARG_READ_LENGTH_KURTOSIS,7.810621440982018
ARG_NO_OUTLIERS_4_STDV_NUM_OF_READS,76175
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEAN,2719
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_MEDIAN,2871
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_RANGE,"(51, 8481)"
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_STD_DEV,1640.457862915107
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_VARIANCE,2691102
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_SKEW,0.1549026862516881
ARG_NO_OUTLIERS_4_STDV_READ_LENGTH_KURTOSIS,-0.8132343284538681
Resistome
MEGARes Gene Header,Num Reads,Group,Num Reads,Mechanism,Num Reads,Class,Num Reads
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,16235,MLS23S,33841,Aminoglycoside-resistant 16S ribosomal subunit protein,36027,Aminoglycosides,36044
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,6912,A16S,23593,Macrolide-resistant 23S rRNA mutation,33841,MLS,33983
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,6859,O23S,16235,Oxazolidinone-resistant 23S rRNA mutation,16269,Oxazolidinone,16269
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,5984,RRS,5205,Tetracycline-resistant 16S ribosomal subunit protein,1193,Drug and biocide resistance,2884
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,5205,RRSH,2953,Drug and biocide RND efflux pumps,987,Multi-metal resistance,1830
MEG_7|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4095,RRSA,2925,Cationic peptide-resistant 16S ribosomal subunit protein,987,Tetracyclines,1315
MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4041,RRSC,1307,Drug and biocide RND efflux regulator,807,Cationic antimicrobial peptides,1187
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,3800,TET16S,1193,Rifampin-resistant beta-subunit of RNA polymerase RpoB,798,Rifampin,798
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3442,CAP16S,987,EF-Tu inhibition,701,Elfamycins,701
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,2953,RPOB,786,Multi-metal resistance protein,672,Acid resistance,684
MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2946,TUFAB,701,Drug and biocide MFS efflux pumps,606,Drug and biocide and metal resistance,550
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,2925,P23S,324,Acid resistance protein,522,Biocide and metal resistance,509
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,2568,ACRF,219,Multi-metal RND efflux pumps,406,Arsenic resistance,393
MEG_8251|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2051,MDTF,215,Biocide and metal resistance protein,399,Copper resistance,387
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1910,CPXAR,184,Arsenic resistance protein,379,Zinc resistance,384
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1871,MGTA,177,Drug and biocide and metal RND efflux pumps,360,betalactams,369
MEG_3980|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1368,EVGS,168,Pleuromutilin-resistant 23S rRNA mutation,324,Multi-biocide resistance,336
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,1307,GADX,164,Copper resistance protein,316,Pleuromutilin,324
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1014,LPDT,158,Multi-metal ABC efflux pumps,298,Peroxide resistance,234
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,987,ACRB,146,Multi-metal resistance regulator,292,Fluoroquinolones,190
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,825,MODC,145,Zinc resistance protein,254,Acetate resistance,181
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,825,GADA,133,Drug and biocide MFS efflux regulator,228,Sodium resistance,155
MEG_8252|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,733,EMRK,132,Lipid A modification,200,Multi-drug resistance,152
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,670,GADW,132,Fluoroquinolone-resistant DNA topoisomerases,190,Fosfomycin,131
MEG_6964|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,634,ACRD,127,Multi-biocide resistance regulator,187,Lipopeptides,99
MEG_3976|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,616,EPTA,126,Acetate resistance protein,181,Nickel resistance,84
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,561,PARC,124,Multi-metal RND efflux regulator,162,Aminocoumarins,80
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,559,ACRE,114,Acid resistance regulator,162,Phenolic compound resistance,73
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,493,EMRY,113,Peroxide resistance stress protein,161,Sulfonamides,68
MEG_8253|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,446,CUSA,113,Drug and biocide and metal RND efflux regulator,157,Glycopeptides,56
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,427,CUSB,108,Sodium resistance protein,155,Chromium resistance,38
MEG_8254|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,414,BAES,105,Penicillin binding protein,136,Bacitracin,30
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,378,PSTS,105,Zinc resistance regulator,130,Trimethoprim,25
MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,374,CUSC,104,Fosfomycin target mutation,129,Phenicol,5
MEG_1|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,355,EMRA,102,Drug and biocide SMR efflux pumps,117,Nucleosides,4
MEG_8443|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,320,ACRR,101,Tetracycline resistance ribosomal protection proteins,115,Fusidic acid,4
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,311,ACRA,101,Biocide and metal ABC efflux pumps,110,Tellurium resistance,1
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,284,MDTE,97,Multi-biocide RND efflux pump,85
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,279,PSTC,96,Nickel ABC efflux pumps,82
MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,231,CUEO,95,Aminocoumarin-resistant DNA topoisomerases,80
MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,219,MDTC,93,Multi-drug ABC efflux pumps,79
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,215,GLPF,92,peroxide resistance protein,73
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,167,PSTA,91,Copper resistance regulator,71
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,165,EVGA,90,Drug and biocide MATE efflux pumps,71
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,164,NHAB,89,Sulfonamide-resistant dihydropteroate synthases,68
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,158,IBPB,88,Drug and biocide ABC efflux pumps,68
MEG_8|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,153,PSTB,87,Colistin-resistant mutant,68
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,149,EMRB,87,Vancomycin-resistant mutation,56
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,145,CUTE,87,Mutant porin proteins,55
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,145,HDEB,85,Class B betalactamases,52
MEG_3979|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,134,TOLC,85,Class C betalactamases,50
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,133,CUSS,85,MLS resistance MFS efflux pumps,47
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,132,ZNUC,83,Phenolic resistance protein,46
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,132,MODA,81,Chromium resistance protein,38
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,126,MSBA,79,23S rRNA methyltransferases,35
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,114,CUSF,79,MLS resistance ABC efflux pumps,35
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,113,YDEO,78,Multi-biocide SMR efflux pump,33
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,111,YDEP,78,Drug and biocide and metal resistance regulator,33
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,108,CUSR,77,Multi-biocide resistance protein,31
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,107,ZNUB,76,Daptomycin-resistant beta-subunit of RNA polymerase RpoC,31
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,105,HDEA,75,Undecaprenyl pyrophosphate phosphatase,30
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,101,FIEF,73,Class A betalactamases,28
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,101,IBPA,73,Triclosan-resistant mutation,27
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,97,RCNA,73,Dihydrofolate reductase,25
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,97,MODB,72,Class C betalactamase regulator,25
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,96,GADE,72,Macrolide phosphotransferases,24
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,95,MDTK,71,Class D betalactamases,23
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,95,RCNB,69,Multi-drug RND efflux pumps,15
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,93,TEHA,68,Arsenic resistance regulator,14
MEG_2736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,92,FOLP,68,Multi-drug RND efflux regulator,14
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,91,ROBA,68,Aminoglycoside O-nucleotidyltransferases,11
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,91,YOGI,68,Aminoglycoside efflux pumps,6
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,90,PMRAR,68,Chloramphenicol acetyltransferases,5
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,87,PITA,67,Streptothricin acetyltransferase,4
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,87,RCNR,67,Fusidic acid-resistant mutation,4
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,85,AMPH,67,Tetracycline inactivation enzymes,4
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,85,DSBB,65,Fosfomycin thiol transferases,2
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,85,ZRAR,65,Tellurium resistance protein,1
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,85,MDTH,64,Lincosamide nucleotidyltransferases,1
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,83,ACRS,63,Tetracycline transcriptional repressor,1
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,83,MARR,63
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,81,GADC,62
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,80,FETB,62
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,79,MARA,60
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,79,EMRR,60
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,78,RPOC,56
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,78,PMRF,54
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,78,PARE,54
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,77,MDTB,54
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,76,MNTH,54
MEG_3253|Biocides|Acid_resistance|Acid_resistance_protein|HDEA,75,ZNUA,53
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,73,GADB,53
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,73,BAER,52
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,73,CORC,52
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,73,MDTI,51
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,73,IMP,51
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,72,MURA,50
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,70,YIEF,50
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,69,ZUPT,49
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,69,MDTJ,49
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,68,ZRAS,48
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,68,BLAEC,48
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,68,FETA,48
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,68,NIKA,47
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,68,TEHB,46
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,67,FABI,46
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,67,GYRA,45
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,67,PBP2,45
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,64,RPSL,44
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,64,MNTP,44
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,63,SOXRB,43
